,GalaxyID,FASHIID,ra_h1,dec_h1,mass_ratio,d_p,logM,SFR,z_a,W50,S_bf,logMh1,z_h1
1661,J114749+434453,20230025507,176.9535,43.7493,2.164951970674252,88.47643627,10.3339386,-0.217782304,0.0252319183200597,307.79,7493.26,10.29,0.0251848666666666
1662,J132702+424649,20230024297,201.7585,42.7826,0.46415973338674565,17.38247516,7.65238905,-1.645339966,0.0042569255456328,108.77,2471.5,8.52,0.0042339
1663,J124134+442639,20230055820,190.3913,44.446,0.1994461558129402,176.5654912,10.03285313,0.25596711,0.041900660842657,100.44,649.67,9.65,0.041835
1664,J133515+425700,20230024536,203.8133,42.9453,3.3965595872395147,177.1569114,9.635555267,-0.482216418,0.0276821739971637,250.45,1433.98,9.63,0.0276440666666666
1665,J145524+372521,20230015754,223.8447,37.4213,18.523989365656416,123.8123079,10.58919334,0.201712608,0.0300901252776384,404.09,2961.8,9.96,0.0300534666666666
1666,J095120+382747,20230017379,147.8333,38.4622,1.7881275356498656,182.0515336,9.339465141,-0.619926631,0.0273385941982269,97.97,1298.99,9.62,0.0272896666666666
1667,J145205+381059,20230016891,223.021,38.1596,1.9120779356629694,174.5603801,10.29819489,0.678983748,0.032449871301651,111.19,1383.01,9.73,0.0324099666666666
1668,J095941+393926,20230019336,149.9356,39.6482,14.228500615578477,103.3181455,10.47863483,-1.413666606,0.0284972637891769,97.4,552.68,9.29,0.0286015666666666
1669,J101427+405642,20230021563,153.6165,40.9497,1.858020921995726,154.9652994,10.60265732,-1.135882258,0.0229508727788925,354.96,1016.12,9.35,0.0230308666666666
1670,J122026+451208,20230027000,185.117,45.2015,92.4587688030153,123.7522353,10.82283497,-0.216820151,0.0384997278451919,420.98,890.6,9.72,0.0385495333333333
1671,J131201+443549,20230026435,198.0008,44.5965,0.6577355837581362,168.8946791,8.711194992,-0.696721137,0.0286488067358732,59.05,601.73,9.29,0.028624
1672,J150259+372222,20230015672,225.7445,37.3703,3.342201209191762,192.4702891,9.606638908,-0.320074618,0.0374043956398963,134.02,769.88,9.62,0.0373984666666666
1673,J154624+320529,20230053827,236.6276,32.1245,1.0335371577297972,177.6015683,9.284698486,-1.699238658,0.0319026112556457,58.78,258.83,8.89,0.0312527333333333
1674,J125822+451622,20230027063,194.5941,45.2807,0.584758244988176,74.07414991,9.835520744,-0.202468961,0.0273358281701803,175.66,1468.72,9.64,0.0272445
1675,J132119+443520,20230051202,200.32,44.6028,2.9975115486476165,145.6541056,9.562591553,0.076489404,0.04861281812191,174.69,287.26,9.41,0.0485281333333333
1676,J134506+434810,20230062423,206.2785,43.8086,0.6055450425259572,144.8036647,9.800127983,-0.302473694,0.0375646837055683,265.3,656.74,9.56,0.0375021333333333
1677,J151918+361018,20230013551,229.8218,36.1626,0.5468104906658481,195.1412663,9.279548645,-0.012292288,0.0645169168710708,130.72,326.82,9.69,0.0646084666666666
1678,J122054+460942,20230028182,185.2236,46.1711,0.8866923876180102,16.78873711,10.59904671,-1.112318754,0.038596011698246,207.81,269.69,9.21,0.0386031
1679,J134049+442115,20230026171,205.2072,44.3327,0.7714353518586405,98.84485055,9.318826675,-0.089868285,0.0337233990430831,213.54,416.94,9.27,0.0336891666666666
1680,J133047+425707,20230024531,202.6867,42.9422,0.25551272225416993,169.4672016,9.393004417,-0.453299314,0.0275631584227085,202.83,761.29,9.35,0.0275475
1681,J131025+435921,20230025762,197.6036,43.9904,5.867828876155922,151.9632958,9.637135506,-0.167187497,0.0242496207356452,213.44,1344.01,9.49,0.0242356666666666
1682,J131254+435634,20230025687,198.2253,43.9278,12.233484132295057,128.7569915,9.922316551,-0.187954426,0.038812082260847,204.71,635.53,9.58,0.0387261
1683,J140753+412044,20230022104,211.9726,41.343,0.42744323594556416,99.31090639,9.23208046,-0.264185965,0.0299893114715814,170.68,1418.28,9.69,0.0300261666666666
1684,J104923+431827,20230024981,162.346,43.3044,0.6602085890062772,73.25934908,10.10142803,0.083148152,0.0260108262300491,287.09,4533.37,10.12,0.0260568
1685,J110907+441100,20230026021,167.302,44.1962,7.794589533691778,165.8997171,11.04385376,-0.864705861,0.0613117702305316,92.1,265.77,9.54,0.0605142666666666
1686,J151157+364706,20230014629,227.9813,36.7822,0.49336209545555654,160.9204887,10.00222206,0.408302724,0.0447767786681652,247.23,1200.88,9.96,0.0448013666666666
1687,J105244+435443,20230025666,163.1799,43.9061,0.1863408267419867,128.7427737,7.97085619,-1.099621058,0.0110916225239634,83.13,899.8,8.76,0.0110609666666666
1688,J115230+453937,20230027500,178.1194,45.6589,0.2141974819141716,119.6255393,9.258408546,-0.656158447,0.0188707616180181,131.21,2246.59,9.52,0.0188440333333333
1689,J130702+452026,20230027080,196.7623,45.293,0.0586512353584704,185.4664072,9.586639404,-0.156198412,0.0489333532750606,71.63,200.9,9.28,0.0516017333333333
1690,J142358+471409,20230129334,215.9776,47.2309,6.183617192605241,165.2994826,10.70558643,-1.147014737,0.0375920198857784,278.21,737.12,9.6,0.0374182
1691,J140419+490315,20230030863,211.0784,49.0396,3.091997563346653,105.838859,9.40229702,-0.315842479,0.0284419413655996,186.41,702.63,9.33,0.0284208666666666
1692,J142652+472839,20230029485,216.7017,47.4844,1.672865982757817,176.517206,10.31524563,0.185294345,0.0702173486351966,189.41,277.99,9.69,0.0701905666666666
1693,J130221+520831,20230033543,195.5911,52.1426,0.014344104153273267,93.10476745,8.55524826,-0.544574201,0.028038864955306,64.69,290.71,8.95,0.0280400333333333
1694,J134627+503838,20230063004,206.6161,50.654,2.366042187449867,116.5853334,8.932603836,-0.604322374,0.0148633234202861,121.23,2276.92,9.38,0.0148555666666666
1695,J125955+523423,20230033935,194.9365,52.5389,34.598157072338694,147.744337,10.7858305,0.408995956,0.05483890324831,251.78,376.39,9.6,0.0544969333333333
1696,J122915+412822,20230022249,187.3119,41.4753,1.7806121932267347,169.9268009,8.584598541,-1.128389716,0.0212264023721218,95.78,1521.08,9.43,0.0212252333333333
1697,J124411+414005,20230022470,191.0529,41.6711,1.047656348413568,164.480261,8.428339958,-1.061917067,0.0169801022857427,99.22,1572.89,9.29,0.0170349666666666
1698,J112836+412152,20230022117,172.154,41.3567,1.1222283945571097,143.8102026,9.546631813,-0.215172276,0.0432584509253501,128.42,151.88,9.05,0.0432625666666666
1699,J121124+420945,20230023184,182.8512,42.1619,3.2622438870547406,121.6853761,8.877620697,-0.956285536,0.0227455664426088,92.86,902.66,9.27,0.0227470333333333
1700,J115843+423630,20230023967,179.709,42.5944,1.3599441713242137,162.8504325,10.18895626,-1.410919428,0.0308508016169071,504.14,2197.66,9.96,0.0316110666666666
1701,J120714+423538,20230023920,181.796,42.5942,1.2269723049433272,64.69702144,10.65223598,0.346565872,0.0723670050501823,261.67,578.62,10.03,0.0722773666666666
1702,J120417+425942,20230024656,181.0851,43.0106,1.5603055022855563,129.5186474,10.94624519,0.759443164,0.0733241066336631,123.67,941.38,10.25,0.0730667666666666
1703,J115857+431631,20230024955,179.742,43.2885,1.2442475864874833,86.30391424,8.942635536,-1.240579724,0.0310411844402551,45.49,833.01,9.52,0.0310672666666666
1704,J133931+392559,20230018947,204.8862,39.44,0.3066064770009762,71.96284875,6.690105438,-2.624680996,0.0022785533219575,48.93,1075.29,7.39,0.0022421
1705,J122815+420050,20230022970,187.0503,42.0229,16.35895681722954,110.4563886,10.47299671,-0.360848993,0.0381630361080169,349.52,761.64,9.65,0.0381649666666666
1706,J135702+391143,20230018452,209.2544,39.1828,0.3628536390768915,198.910175,9.849276543,0.047285896,0.054726842790842,162.37,932.05,10.0,0.0546897333333333
1707,J110429+404748,20230021224,166.1169,40.7856,0.03195729443456494,74.62846558,9.309565544,-0.175265908,0.0329743921756744,112.48,288.42,9.11,0.0328747
1708,J124052+421144,20230050512,190.2161,42.1961,10.065940246336758,152.1440728,10.42423153,0.633253634,0.0714400634169578,42.01,131.39,9.37,0.0711367333333333
1709,J142244+380042,20230016642,215.6919,37.9928,9.840090099267563,30.9287541,10.49290943,-1.194892526,0.0280786342918872,402.24,4340.91,10.06,0.0273270333333333
1710,J143122+373348,20230016015,217.8407,37.5631,0.42592535691163225,188.2296408,8.968135834,-0.560810566,0.0274874158203601,193.01,1703.09,9.66,0.0274699666666666
1711,J104138+400235,20230019964,160.4114,40.0367,0.04316178618493785,39.17395723,9.750165939,-0.178425133,0.0433937460184097,345.04,2307.34,10.23,0.0430554333333333
1712,J135943+402312,20230020462,209.9445,40.3845,2.000813407729283,199.9235339,8.611118317,-0.65912956,0.0126947192475199,247.75,11234.6,9.93,0.0125742333333333
1713,J143857+373449,20230016063,219.7392,37.5776,1.3428365327395735,191.7893983,8.496012688,-1.618181705,0.0135894566774368,158.16,3034.39,9.4,0.0135551666666666
1714,J151454+341438,20230011323,228.7226,34.2394,0.23903676298658327,139.8347088,7.678850174,-2.894267321,0.0093058226630091,38.74,317.25,8.14,0.0093006
1715,J121115+384624,20230017851,182.7884,38.779,0.03268137693621583,135.9100768,8.390100479,-0.928732336,0.0235203616321086,140.48,362.94,8.9,0.0235120333333333
1716,J140911+352248,20230012247,212.2978,35.3775,3.091019992083164,55.57512958,8.505446434,-1.949450612,0.0124854613095521,78.24,1977.91,9.16,0.0124657666666666
1717,J100259+334131,20230010723,150.7383,33.7023,0.057093421995924196,198.940915,8.834355354,-1.204878092,0.0175529737025499,177.73,1261.09,9.21,0.0175777666666666
1718,J122023+391418,20230042463,185.0976,39.2392,4.6913829807861385,145.4668784,9.806564331,-0.078231111,0.0230070445686578,155.89,1463.35,9.48,0.0229936
1719,J110056+375532,20230016549,165.2375,37.9232,0.2444104091205837,117.3116522,8.673363686,-0.782763779,0.0292399134486913,71.79,397.02,9.16,0.0291788333333333
1720,J113910+392002,20230018727,174.7954,39.3331,47.33572377773543,149.2092774,10.49042416,0.214009866,0.0237568076699972,350.18,4738.19,10.04,0.0237640666666666
1721,J122021+394105,20230019417,185.0866,39.683,0.016273040076459657,63.48738894,8.607307434,-0.686524689,0.020345214754343,143.88,620.58,9.0,0.0204029666666666
1722,J130051+390751,20230018377,195.2079,39.123,0.08655270753703581,178.9780945,9.148608208,-0.432142764,0.0361104942858219,90.31,393.55,9.32,0.0360781333333333
1723,J135552+371553,20230015535,208.961,37.2718,0.11089533877891027,74.31954937,8.397933006,-1.422499895,0.0198972634971141,136.93,681.95,9.04,0.0198256666666666
1724,J140901+361924,20230013804,212.2561,36.3211,31.912098514785075,131.8938006,9.316845894,-0.780025959,0.011087218299508,228.02,3112.98,9.27,0.0110259
1725,J142458+352116,20230054486,216.2414,35.3484,1.587107507521693,111.3850811,9.415359497,-0.334844053,0.0288965031504631,222.1,817.89,9.38,0.0288566
1726,J150650+314120,20230007701,226.7152,31.675,0.14868134118184204,112.4368356,8.803296089,-1.044038415,0.0304976291954517,117.99,440.43,9.12,0.0304800666666666
1727,J100018+344901,20230011780,150.0793,34.7978,0.6049469632909517,154.0205822,8.925087929,-0.359323382,0.0389908887445926,231.06,1088.7,9.82,0.0388171
1728,J120558+395135,20230019719,181.4757,39.8526,3.4888374941087985,194.23532,9.125436783,-0.670909047,0.0209733061492443,125.48,2016.51,9.53,0.0208654666666666
1729,J123638+401555,20230020315,189.1554,40.2705,0.21766977031738735,169.9848034,9.260803223,-0.672811627,0.0235970150679349,198.15,1150.74,9.4,0.0236232666666666
1730,J145934+325028,20230009480,224.891,32.8351,1.774296921403177,31.1448469,8.324579239,-1.083333254,0.0086960447952151,173.72,9386.61,9.55,0.0086792333333333
1731,J152024+303704,20230006551,230.1094,30.6463,0.265985581432865,164.4755779,9.933485985,0.285079867,0.0776824727654457,112.6,1304.09,10.44,0.0774212333333333
1732,J101242+355402,20230054146,153.1681,35.9038,0.539790725021417,141.3270231,8.938972473,-0.402790248,0.0401444844901561,172.07,373.67,9.38,0.0400113333333333
1733,J113021+400020,20230019981,172.6003,40.0522,0.21082224561765195,138.3111764,9.120904922,-0.656779706,0.0436049103736877,151.61,770.28,9.76,0.0435394666666666
1734,J125051+403237,20230020781,192.7118,40.5446,1.1155478717656255,198.9336495,8.480904579,-0.94193536,0.0163461100310087,43.41,481.87,8.74,0.0163534666666666
1735,J123159+410522,20230021746,187.9846,41.0846,0.5582062579792284,192.9369761,9.6876297,-0.157119259,0.0374946556985378,216.84,369.66,9.32,0.037439
1736,J135327+383617,20230050408,208.3554,38.6205,0.4379313742472719,138.6936865,10.32310867,0.229036584,0.0620275698602199,163.84,161.97,9.35,0.0619992
1737,J150804+424908,20230024348,227.0157,42.8182,0.6707858025271669,97.91482178,8.635872841,-0.914166689,0.018011450767517,40.78,861.85,9.06,0.0180348666666666
1738,J152631+414330,20230062163,231.6345,41.731,0.5820806696308997,186.415018,8.320186615,-1.278240681,0.0078009688295423,78.32,3280.65,8.95,0.0077942666666666
1739,J125530+520337,20230033489,193.9015,52.0585,0.33280299653993817,126.5285312,9.598891258,-0.145059079,0.0376937240362167,141.07,537.74,9.48,0.0376747666666666
1740,J131037+514242,20230033135,197.6551,51.6994,0.38697229220718293,171.2241821,10.18202496,0.281615734,0.0553043223917484,407.66,1888.36,10.32,0.0553913999999999
1741,J131329+514235,20230063159,198.3559,51.7142,0.01107004542568198,161.6326012,8.611462593,-0.528571248,0.0331625044345855,163.66,495.02,9.3,0.032157
1742,J152449+421021,20230023199,231.1988,42.1714,0.8315812891461833,152.7207551,9.277858734,-0.728267908,0.0186498090624809,138.66,2536.76,9.54,0.0186055666666666
1743,J151202+435921,20230025763,228.0046,43.9913,0.7919936417156817,85.73067151,9.126502991,-0.568096817,0.0274590291082859,193.04,639.26,9.22,0.0273900333333333
1744,J154237+400346,20230020058,235.6489,40.07,0.9479962971545494,44.40912683,8.235783577,-1.144036531,0.0150820417329669,132.02,1168.4,9.06,0.0151009
1745,J162538+322853,20230008896,246.4053,32.4802,0.015480976771455797,132.1539394,9.019891739,-0.739361644,0.036105491220951,134.12,346.75,9.24,0.0360742
